Country_Region,Province_State,Last Update Date,Last Update Time,Confirmed,Deaths,Recovered
US,Arkansas,3/25/2020,19:33,40,1,0
US,Ohio,3/25/2020,19:33,5,0,0
US,Arkansas,3/25/2020,19:33,3,0,0
US,North Carolina,3/25/2020,19:33,2,0,0
US,Oklahoma,3/25/2020,19:33,27,1,0
US,Georgia,3/25/2020,19:33,1,0,0
US,Illinois,3/25/2020,19:33,4,0,0
US,Indiana,3/25/2020,19:33,0,0,0
US,Iowa,3/25/2020,19:33,0,0,0
US,Kentucky,3/25/2020,19:33,0,0,0
US,Michigan,3/25/2020,19:33,6,0,0
US,Missouri,3/25/2020,19:33,1,0,0
US,New York,3/25/2020,19:33,10,0,0
US,Ohio,3/25/2020,19:33,2,0,0
US,Pennsylvania,3/25/2020,19:33,0,0,0
US,Kansas,3/25/2020,19:33,0,0,0
US,Mississippi,3/25/2020,19:33,11,0,0
US,Oklahoma,3/25/2020,19:33,0,0,0
US,Georgia,3/25/2020,19:33,101,2,0
US,Arizona,3/25/2020,19:33,1,0,0
US,Texas,3/25/2020,19:33,0,0,0
US,Tennessee,3/25/2020,19:33,1,0,0
US,Arizona,3/25/2020,19:33,23,1,0
US,South Dakota,3/25/2020,19:33,1,0,0
US,Alabama,3/25/2020,19:33,0,0,0
US,Georgia,3/25/2020,19:33,2,0,0
US,Tennessee,3/25/2020,19:33,0,0,0
US,Kansas,3/25/2020,19:33,0,0,0
US,Texas,3/25/2020,19:33,0,0,0
US,Alabama,3/25/2020,19:33,1,0,0
US,Missouri,3/25/2020,19:33,6,0,0
US,Texas,3/25/2020,19:33,0,0,0
US,Illinois,3/25/2020,19:33,0,0,0
US,Nebraska,3/25/2020,19:33,0,0,0
US,New Mexico,3/25/2020,19:33,0,0,0
US,South Carolina,3/25/2020,19:33,1,0,0
US,Florida,3/25/2020,19:33,47,0,0
US,Texas,3/25/2020,19:33,53,1,0
US,Texas,3/25/2020,19:33,0,0,0
US,Virginia,3/25/2020,19:33,0,0,0
US,Texas,3/25/2020,19:33,0,0,0
US,Georgia,3/25/2020,19:33,2,0,0
US,Arkansas,3/25/2020,19:33,1,0,0
US,Florida,3/25/2020,19:33,3,0,0
US,Georgia,3/25/2020,19:33,6,0,0
US,New York,3/25/2020,19:33,19,0,0
US,Oregon,3/25/2020,19:33,0,0,0
US,Pennsylvania,3/25/2020,19:33,1,0,0
US,Washington,3/25/2020,19:33,1,0,0
US,Wisconsin,3/25/2020,19:33,5,0,0
US,Ohio,3/25/2020,19:33,4,0,0
US,North Carolina,3/25/2020,19:33,0,0,0
US,California,3/25/2020,19:33,0,0,0
US,Texas,3/25/2020,19:33,7,0,0
US,Kansas,3/25/2020,19:33,0,0,0
US,Oklahoma,3/25/2020,19:33,0,0,0
US,Texas,3/25/2020,19:33,0,0,0
US,Texas,3/25/2020,19:33,0,0,0
US,Louisiana,3/25/2020,19:33,0,0,0
US,Alabama,3/25/2020,19:33,0,0,0
US,Colorado,3/25/2020,19:33,0,0,0
US,California,3/25/2020,19:33,108,1,0
US,Wyoming,3/25/2020,19:33,0,0,0
US,Arkansas,3/25/2020,19:33,1,0,0
US,Georgia,3/25/2020,19:33,0,0,0
US,Illinois,3/25/2020,19:33,1418,14,0
US,Minnesota,3/25/2020,19:33,0,0,0
US,Texas,3/25/2020,19:33,0,0,0
US,Missouri,3/25/2020,19:33,1,0,0
US,New Hampshire,3/25/2020,19:33,0,0,0
US,Oregon,3/25/2020,19:33,0,0,0
US,Alabama,3/25/2020,19:33,0,0,0
US,Mississippi,3/25/2020,19:33,6,0,0
US,South Dakota,3/25/2020,19:33,0,0,0
US,New York,3/25/2020,19:33,3,0,0
US,Texas,3/25/2020,19:33,1,0,0
US,Ohio,3/25/2020,19:33,4,0,0
US,Colorado,3/25/2020,19:33,0,0,0
US,Texas,3/25/2020,19:33,0,0,0
US,Oklahoma,3/25/2020,19:33,0,0,0
US,Minnesota,3/25/2020,19:33,0,0,0
US,Alabama,3/25/2020,19:33,0,0,0
US,Mississippi,3/25/2020,19:33,0,0,0
US,Virginia,3/25/2020,19:33,0,0,0
US,Georgia,3/25/2020,19:33,10,0,0
US,Kansas,3/25/2020,19:33,0,0,0
US,Washington,3/25/2020,19:33,3,0,0
US,Oklahoma,3/25/2020,19:33,0,0,0
US,Virginia,3/25/2020,19:33,0,0,0
US,Arkansas,3/25/2020,19:33,4,0,0
US,Texas,3/25/2020,19:33,1,0,0
US,North Carolina,3/25/2020,19:33,3,0,0
US,Arkansas,3/25/2020,19:33,1,0,0
US,Georgia,3/25/2020,19:33,0,0,0
US,Illinois,3/25/2020,19:33,0,0,0
US,Indiana,3/25/2020,19:33,0,0,0
US,Iowa,3/25/2020,19:33,0,0,0
US,Kansas,3/25/2020,19:33,2,0,0
US,Michigan,3/25/2020,19:33,0,0,0
US,Missouri,3/25/2020,19:33,0,0,0
US,Ohio,3/25/2020,19:33,1,0,0
US,Pennsylvania,3/25/2020,19:33,0,0,0
US,Wisconsin,3/25/2020,19:33,0,0,0
US,Oklahoma,3/25/2020,19:33,5,0,0
US,Alabama,3/25/2020,19:33,0,0,0
US,Georgia,3/25/2020,19:33,3,0,0
US,Arkansas,3/25/2020,19:33,6,0,0
US,Kentucky,3/25/2020,19:33,0,0,0
US,Tennessee,3/25/2020,19:33,0,0,0
US,Texas,3/25/2020,19:33,0,0,0
US,Oregon,3/25/2020,19:33,0,0,0
US,Wyoming,3/25/2020,19:33,0,0,0
US,Texas,3/25/2020,19:33,0,0,0
US,Arkansas,3/25/2020,19:33,1,0,0
US,Minnesota,3/25/2020,19:33,0,0,0
US,Colorado,3/25/2020,19:33,1,1,0
US,Texas,3/25/2020,19:33,0,0,0
US,Alabama,3/25/2020,19:33,4,0,0
US,Virginia,3/25/2020,19:33,2,0,0
US,Illinois,3/25/2020,19:33,1,0,0
US,Kentucky,3/25/2020,19:33,0,0,0
US,Maine,3/25/2020,19:33,87,0,0
US,New Jersey,3/25/2020,19:33,3,0,0
US,North Carolina,3/25/2020,19:33,8,0,0
US,Pennsylvania,3/25/2020,19:33,13,0,0
US,Tennessee,3/25/2020,19:33,3,0,0
US,Virginia,3/25/2020,19:33,0,0,0
US,Nebraska,3/25/2020,19:33,0,0,0
US,North Carolina,3/25/2020,19:33,0,0,0
US,New Mexico,3/25/2020,19:33,1,0,0
US,Oregon,3/25/2020,19:33,0,0,0
US,Colorado,3/25/2020,19:33,0,0,0
US,Idaho,3/25/2020,19:33,0,0,0
US,Montana,3/25/2020,19:33,0,0,0
US,Nebraska,3/25/2020,19:33,0,0,0
US,Oklahoma,3/25/2020,19:33,3,0,0
US,South Dakota,3/25/2020,19:33,0,0,0
US,Ohio,3/25/2020,19:33,206,2,0
US,Georgia,3/25/2020,19:33,0,0,0
US,Missouri,3/25/2020,19:33,0,0,0
US,Utah,3/25/2020,19:33,0,0,0
US,Minnesota,3/25/2020,19:33,21,0,0
US,Nebraska,3/25/2020,19:33,0,0,0
US,Alabama,3/25/2020,19:33,0,0,0
US,Texas,3/25/2020,19:33,0,0,0
US,Alabama,3/25/2020,19:33,2,0,0
US,Arkansas,3/25/2020,19:33,0,0,0
US,Iowa,3/25/2020,19:33,7,0,0
US,Missouri,3/25/2020,19:33,0,0,0
US,Texas,3/25/2020,19:33,247,6,0
US,Wisconsin,3/25/2020,19:33,88,1,0
US,Montana,3/25/2020,19:33,0,0,0
US,Virginia,3/25/2020,19:33,2,0,0
US,North Carolina,3/25/2020,19:33,1,0,0
US,Ohio,3/25/2020,19:33,1,0,0
US,South Carolina,3/25/2020,19:33,8,0,0
US,Pennsylvania,3/25/2020,19:33,10,0,0
US,North Carolina,3/25/2020,19:33,3,0,0
US,Tennessee,3/25/2020,19:33,257,2,0
US,North Carolina,3/25/2020,19:33,1,0,0
US,Indiana,3/25/2020,19:33,0,0,0
US,Kentucky,3/25/2020,19:33,14,0,0
US,Missouri,3/25/2020,19:33,0,0,0
US,Iowa,3/25/2020,19:33,0,0,0
US,Utah,3/25/2020,19:33,35,1,0
US,South Dakota,3/25/2020,19:33,2,0,0
US,Nebraska,3/25/2020,19:33,0,0,0
US,Georgia,3/25/2020,19:33,1,0,0
US,Montana,3/25/2020,19:33,0,0,0
US,Nebraska,3/25/2020,19:33,0,0,0
US,Texas,3/25/2020,19:33,0,0,0
US,South Dakota,3/25/2020,19:33,0,0,0
US,New Mexico,3/25/2020,19:33,0,0,0
US,Louisiana,3/25/2020,19:33,8,0,0
US,Illinois,3/25/2020,19:33,0,0,0
US,Alabama,3/25/2020,19:33,0,0,0
US,Georgia,3/25/2020,19:33,116,0,0
US,Illinois,3/25/2020,19:33,1,0,0
US,Indiana,3/25/2020,19:33,1,0,0
US,Missouri,3/25/2020,19:33,0,0,0
US,Tennessee,3/25/2020,19:33,0,0,0
US,Florida,3/25/2020,19:33,1,0,0
US,Mississippi,3/25/2020,19:33,36,0,0
US,Texas,3/25/2020,19:33,2,0,0
US,Texas,3/25/2020,19:33,1,0,0
US,Indiana,3/25/2020,19:33,2,0,0
US,Georgia,3/25/2020,19:33,1,0,0
US,Indiana,3/25/2020,19:33,7,0,0
US,Iowa,3/25/2020,19:33,0,0,0
US,Kansas,3/25/2020,19:33,0,0,0
US,Tennessee,3/25/2020,19:33,0,0,0
US,Montana,3/25/2020,19:33,0,0,0
US,Ohio,3/25/2020,19:33,2,0,0
US,California,3/25/2020,19:33,0,0,0
US,Indiana,3/25/2020,19:33,7,1,0
US,Iowa,3/25/2020,19:33,0,0,0
US,New York,3/25/2020,19:33,5,0,0
US,Ohio,3/25/2020,19:33,12,0,0
US,Oklahoma,3/25/2020,19:33,1,0,0
US,Pennsylvania,3/25/2020,19:33,101,2,0
US,Colorado,3/25/2020,19:33,1,0,0
US,Michigan,3/25/2020,19:33,0,0,0
US,Texas,3/25/2020,19:33,0,0,0
US,Alaska,3/25/2020,19:33,0,0,0
US,Missouri,3/25/2020,19:33,0,0,0
US,Texas,3/25/2020,19:33,51,0,0
US,Colorado,3/25/2020,19:33,214,3,0
US,Iowa,3/25/2020,19:33,1,0,0
US,Oregon,3/25/2020,19:33,10,0,0
US,Arkansas,3/25/2020,19:33,2,0,0
US,Nebraska,3/25/2020,19:33,0,0,0
US,South Dakota,3/25/2020,19:33,0,0,0
US,Oklahoma,3/25/2020,19:33,0,0,0
US,South Dakota,3/25/2020,19:33,0,0,0
US,Texas,3/25/2020,19:33,0,0,0
US,Virginia,3/25/2020,19:33,0,0,0
US,North Dakota,3/25/2020,19:33,0,0,0
US,Iowa,3/25/2020,19:33,0,0,0
US,Kansas,3/25/2020,19:33,0,0,0
US,Michigan,3/25/2020,19:33,0,0,0
US,Tennessee,3/25/2020,19:33,5,0,0
US,Alaska,3/25/2020,19:33,0,0,0
US,South Carolina,3/25/2020,19:33,1,0,0
US,Texas,3/25/2020,19:33,0,0,0
US,Virginia,3/25/2020,19:33,0,0,0
US,District of Columbia,3/25/2020,19:33,187,2,0
US,North Dakota,3/25/2020,19:33,0,0,0
US,Florida,3/25/2020,19:33,0,0,0
US,Nebraska,3/25/2020,19:33,0,0,0
US,West Virginia,3/25/2020,19:33,0,0,0
US,Georgia,3/25/2020,19:33,1,0,0
US,Minnesota,3/25/2020,19:33,3,0,0
US,Nebraska,3/25/2020,19:33,0,0,0
US,Wisconsin,3/25/2020,19:33,3,0,0
US,Colorado,3/25/2020,19:33,0,0,0
US,New Mexico,3/25/2020,19:33,13,0,0
US,Kansas,3/25/2020,19:33,1,0,0
US,Texas,3/25/2020,19:33,0,0,0
US,Georgia,3/25/2020,19:33,0,0,0
US,Wisconsin,3/25/2020,19:33,0,0,0
US,Maryland,3/25/2020,19:33,0,0,0
US,South Carolina,3/25/2020,19:33,4,0,0
US,Georgia,3/25/2020,19:33,109,6,0
US,Colorado,3/25/2020,19:33,53,0,0
US,Georgia,3/25/2020,19:33,17,0,0
US,Illinois,3/25/2020,19:33,1,0,0
US,Kansas,3/25/2020,19:33,10,0,0
US,Minnesota,3/25/2020,19:33,0,0,0
US,Missouri,3/25/2020,19:33,0,0,0
US,Nebraska,3/25/2020,19:33,43,0,0
US,Nevada,3/25/2020,19:33,3,0,0
US,Oregon,3/25/2020,19:33,3,0,0
US,South Dakota,3/25/2020,19:33,0,0,0
US,Washington,3/25/2020,19:33,2,0,0
US,Wisconsin,3/25/2020,19:33,4,0,0
US,New Mexico,3/25/2020,19:33,0,0,0
US,Arkansas,3/25/2020,19:33,0,0,0
US,Illinois,3/25/2020,19:33,131,0,0
US,Indiana,3/25/2020,19:33,1,0,0
US,Iowa,3/25/2020,19:33,6,1,0
US,Utah,3/25/2020,19:33,0,0,0
US,Massachusetts,3/25/2020,19:33,0,0,0
US,Massachusetts,3/25/2020,19:33,3,0,0
US,Nebraska,3/25/2020,19:33,0,0,0
US,Missouri,3/25/2020,19:33,1,0,0
US,North Dakota,3/25/2020,19:33,1,0,0
US,Wisconsin,3/25/2020,19:33,1,0,0
US,North Carolina,3/25/2020,19:33,1,0,0
US,North Carolina,3/25/2020,19:33,74,0,0
US,New York,3/25/2020,19:33,153,1,0
US,Florida,3/25/2020,19:33,56,3,0
US,Texas,3/25/2020,19:33,0,0,0
US,Tennessee,3/25/2020,19:33,2,0,0
US,Colorado,3/25/2020,19:33,120,1,0
US,Georgia,3/25/2020,19:33,5,1,0
US,Louisiana,3/25/2020,19:33,75,3,0
US,Louisiana,3/25/2020,19:33,0,0,0
US,Louisiana,3/25/2020,19:33,0,0,0
US,Texas,3/25/2020,19:33,1,0,0
US,Michigan,3/25/2020,19:33,3,0,0
US,Wisconsin,3/25/2020,19:33,5,0,0
US,Georgia,3/25/2020,19:33,0,0,0
US,Texas,3/25/2020,19:33,0,0,0
US,New Mexico,3/25/2020,19:33,1,1,0
US,North Dakota,3/25/2020,19:33,0,0,0
US,Illinois,3/25/2020,19:33,0,0,0
US,North Carolina,3/25/2020,19:33,0,0,0
US,South Carolina,3/25/2020,19:33,1,0,0
US,Kentucky,3/25/2020,19:33,0,0,0
US,South Dakota,3/25/2020,19:33,0,0,0
US,Illinois,3/25/2020,19:33,0,0,0
US,Kansas,3/25/2020,19:33,0,0,0
US,Texas,3/25/2020,19:33,0,0,0
US,Georgia,3/25/2020,19:33,3,0,0
US,Illinois,3/25/2020,19:33,0,0,0
US,California,3/25/2020,19:33,3,0,0
US,Colorado,3/25/2020,19:33,122,5,0
US,Texas,3/25/2020,19:33,16,0,0
US,Colorado,3/25/2020,19:33,3,0,0
US,Georgia,3/25/2020,19:33,0,0,0
US,Kansas,3/25/2020,19:33,0,0,0
US,Pennsylvania,3/25/2020,19:33,0,0,0
US,Indiana,3/25/2020,19:33,5,0,0
US,Nevada,3/25/2020,19:33,0,0,0
US,Nevada,3/25/2020,19:33,2,0,0
US,Kentucky,3/25/2020,19:33,0,0,0
US,Kansas,3/25/2020,19:33,0,0,0
US,Oklahoma,3/25/2020,19:33,0,0,0
US,Texas,3/25/2020,19:33,7,0,0
US,Kansas,3/25/2020,19:33,0,0,0
US,Alabama,3/25/2020,19:33,9,0,0
US,Idaho,3/25/2020,19:33,0,0,0
US,Georgia,3/25/2020,19:33,0,0,0
US,Utah,3/25/2020,19:33,0,0,0
US,Iowa,3/25/2020,19:33,0,0,0
US,Michigan,3/25/2020,19:33,2,0,0
US,North Dakota,3/25/2020,19:33,0,0,0
US,Virginia,3/25/2020,19:33,0,0,0
US,Texas,3/25/2020,19:33,1,0,0
US,New York,3/25/2020,19:33,122,1,0
US,Ohio,3/25/2020,19:33,2,1,0
US,Pennsylvania,3/25/2020,19:33,5,0,0
US,Alabama,3/25/2020,19:33,0,0,0
US,Florida,3/25/2020,19:33,14,0,0
US,Nevada,3/25/2020,19:33,0,0,0
US,Massachusetts,3/25/2020,19:33,177,0,0
US,New Jersey,3/25/2020,19:33,381,4,0
US,New York,3/25/2020,19:33,4,0,0
US,Vermont,3/25/2020,19:33,0,0,0
US,Virginia,3/25/2020,19:33,0,0,0
US,Kentucky,3/25/2020,19:33,0,0,0
US,Alabama,3/25/2020,19:33,0,0,0
US,Nevada,3/25/2020,19:33,0,0,0
US,Louisiana,3/25/2020,19:33,2,0,0
US,Georgia,3/25/2020,19:33,0,0,0
US,Alaska,3/25/2020,19:33,10,0,0
US,Virginia,3/25/2020,19:33,76,1,0
US,Virginia,3/25/2020,19:33,1,0,0
US,Connecticut,3/25/2020,19:33,546,12,0
US,Ohio,3/25/2020,19:33,5,0,0
US,South Carolina,3/25/2020,19:33,3,0,0
US,South Dakota,3/25/2020,19:33,0,0,0
US,Montana,3/25/2020,19:33,0,0,0
US,Texas,3/25/2020,19:33,1,0,0
US,Virginia,3/25/2020,19:33,0,0,0
US,Georgia,3/25/2020,19:33,1,0,0
US,Texas,3/25/2020,19:33,1,0,0
US,Minnesota,3/25/2020,19:33,0,0,0
US,South Dakota,3/25/2020,19:33,0,0,0
US,Arkansas,3/25/2020,19:33,23,0,0
US,Virginia,3/25/2020,19:33,0,0,0
US,Alabama,3/25/2020,19:33,0,0,0
US,Georgia,3/25/2020,19:33,12,1,0
US,Illinois,3/25/2020,19:33,0,0,0
US,Indiana,3/25/2020,19:33,3,0,0
US,Iowa,3/25/2020,19:33,1,0,0
US,Kentucky,3/25/2020,19:33,28,1,0
US,Ohio,3/25/2020,19:33,1,0,0
US,Pennsylvania,3/25/2020,19:33,4,0,0
US,Tennessee,3/25/2020,19:33,3,0,0
US,Texas,3/25/2020,19:33,1,0,0
US,West Virginia,3/25/2020,19:33,0,0,0
US,Tennessee,3/25/2020,19:33,0,0,0
US,Montana,3/25/2020,19:33,0,0,0
US,Washington,3/25/2020,19:33,0,0,0
US,Minnesota,3/25/2020,19:33,3,0,0
US,Nebraska,3/25/2020,19:33,0,0,0
US,Kansas,3/25/2020,19:33,0,0,0
US,Texas,3/25/2020,19:33,0,0,0
US,Florida,3/25/2020,19:33,5,0,0
US,Montana,3/25/2020,19:33,5,0,0
US,Kentucky,3/25/2020,19:33,0,0,0
US,South Carolina,3/25/2020,19:33,5,2,0
US,Wisconsin,3/25/2020,19:33,0,0,0
US,Georgia,3/25/2020,19:33,14,1,0
US,Indiana,3/25/2020,19:33,6,0,0
US,Iowa,3/25/2020,19:33,0,0,0
US,Kentucky,3/25/2020,19:33,0,0,0
US,Texas,3/25/2020,19:33,0,0,0
US,Virginia,3/25/2020,19:33,0,0,0
US,Virginia,3/25/2020,19:33,1,0,0
US,Texas,3/25/2020,19:33,0,0,0
US,Wisconsin,3/25/2020,19:33,18,1,0
US,Illinois,3/25/2020,19:33,0,0,0
US,Kansas,3/25/2020,19:33,0,0,0
US,Pennsylvania,3/25/2020,19:33,0,0,0
US,Wisconsin,3/25/2020,19:33,0,0,0
US,Mississippi,3/25/2020,19:33,15,0,0
US,Georgia,3/25/2020,19:33,9,0,0
US,North Carolina,3/25/2020,19:33,15,0,0
US,Texas,3/25/2020,19:33,46,0,0
US,North Dakota,3/25/2020,19:33,1,0,0
US,Indiana,3/25/2020,19:33,0,0,0
US,Alabama,3/25/2020,19:33,2,0,0
US,Arkansas,3/25/2020,19:33,0,0,0
US,Florida,3/25/2020,19:33,0,0,0
US,Georgia,3/25/2020,19:33,0,0,0
US,Idaho,3/25/2020,19:33,0,0,0
US,Illinois,3/25/2020,19:33,0,0,0
US,Indiana,3/25/2020,19:33,7,0,0
US,Iowa,3/25/2020,19:33,0,0,0
US,Kansas,3/25/2020,19:33,1,0,0
US,Kentucky,3/25/2020,19:33,2,0,0
US,Louisiana,3/25/2020,19:33,0,0,0
US,Maine,3/25/2020,19:33,0,0,0
US,Massachusetts,3/25/2020,19:33,14,0,0
US,Mississippi,3/25/2020,19:33,3,0,0
US,Missouri,3/25/2020,19:33,3,0,0
US,Nebraska,3/25/2020,19:33,0,0,0
US,New York,3/25/2020,19:33,1,0,0
US,North Carolina,3/25/2020,19:33,5,0,0
US,Ohio,3/25/2020,19:33,88,2,0
US,Pennsylvania,3/25/2020,19:33,5,0,0
US,Tennessee,3/25/2020,19:33,1,0,0
US,Texas,3/25/2020,19:33,0,0,0
US,Vermont,3/25/2020,19:33,3,0,0
US,Virginia,3/25/2020,19:33,1,0,0
US,Washington,3/25/2020,19:33,7,0,0
US,Virginia,3/25/2020,19:33,0,0,0
US,Maryland,3/25/2020,19:33,7,0,0
US,Virginia,3/25/2020,19:33,2,0,0
US,Virginia,3/25/2020,19:33,1,0,0
US,Minnesota,3/25/2020,19:33,0,0,0
US,Texas,3/25/2020,19:33,0,0,0
US,Colorado,3/25/2020,19:33,1,0,0
US,Idaho,3/25/2020,19:33,0,0,0
US,Iowa,3/25/2020,19:33,0,0,0
US,Wyoming,3/25/2020,19:33,13,0,0
US,California,3/25/2020,19:33,18,0,0
US,Texas,3/25/2020,19:33,0,0,0
US,Nebraska,3/25/2020,19:33,0,0,0
US,Arkansas,3/25/2020,19:33,0,0,0
US,Georgia,3/25/2020,19:33,198,2,0
US,Illinois,3/25/2020,19:33,0,0,0
US,Indiana,3/25/2020,19:33,0,0,0
US,Kentucky,3/25/2020,19:33,0,0,0
US,New York,3/25/2020,19:33,1,0,0
US,Ohio,3/25/2020,19:33,0,0,0
US,Pennsylvania,3/25/2020,19:33,0,0,0
US,Nebraska,3/25/2020,19:33,0,0,0
US,Florida,3/25/2020,19:33,1,0,0
US,Nebraska,3/25/2020,19:33,1,0,0
US,Texas,3/25/2020,19:33,1,0,0
US,Virginia,3/25/2020,19:33,0,0,0
US,Illinois,3/25/2020,19:33,0,0,0
US,Kentucky,3/25/2020,19:33,0,0,0
US,Montana,3/25/2020,19:33,24,0,0
US,Ohio,3/25/2020,19:33,1,1,0
US,Texas,3/25/2020,19:33,22,0,0
US,Nebraska,3/25/2020,19:33,0,0,0
US,Colorado,3/25/2020,19:33,10,0,0
US,Montana,3/25/2020,19:33,0,0,0
US,Nebraska,3/25/2020,19:33,0,0,0
US,Oklahoma,3/25/2020,19:33,0,0,0
US,Utah,3/25/2020,19:33,0,0,0
US,Washington,3/25/2020,19:33,0,0,0
US,Arkansas,3/25/2020,19:33,16,0,0
US,Kentucky,3/25/2020,19:33,0,0,0
US,Maryland,3/25/2020,19:33,3,0,0
US,Oklahoma,3/25/2020,19:33,2,0,0
US,Texas,3/25/2020,19:33,0,0,0
US,Missouri,3/25/2020,19:33,0,0,0
US,North Carolina,3/25/2020,19:33,6,0,0
US,North Carolina,3/25/2020,19:33,0,0,0
US,Kansas,3/25/2020,19:33,0,0,0
US,Ohio,3/25/2020,19:33,4,0,0
US,Idaho,3/25/2020,19:33,0,0,0
US,Michigan,3/25/2020,19:33,46,0,0
US,New York,3/25/2020,19:33,2,0,0
US,Alabama,3/25/2020,19:33,0,0,0
US,Missouri,3/25/2020,19:33,0,0,0
US,Mississippi,3/25/2020,19:33,1,0,0
US,South Carolina,3/25/2020,19:33,2,0,0
US,Indiana,3/25/2020,19:33,2,0,0
US,Tennessee,3/25/2020,19:33,2,0,0
US,Arizona,3/25/2020,19:33,0,0,0
US,Florida,3/25/2020,19:33,0,0,0
US,Tennessee,3/25/2020,19:33,0,0,0
US,Virginia,3/25/2020,19:33,0,0,0
US,Texas,3/25/2020,19:33,0,0,0
US,Oregon,3/25/2020,19:33,0,0,0
US,Georgia,3/25/2020,19:33,0,0,0
US,West Virginia,3/25/2020,19:33,0,0,0
US,Colorado,3/25/2020,19:33,0,0,0
US,Montana,3/25/2020,19:33,0,0,0
US,Florida,3/25/2020,19:33,0,0,0
US,Michigan,3/25/2020,19:33,2,0,0
US,Georgia,3/25/2020,19:33,0,0,0
US,Texas,3/25/2020,19:33,0,0,0
US,California,3/25/2020,19:33,0,0,0
US,New Jersey,3/25/2020,19:33,23,0,0
US,Virginia,3/25/2020,19:33,2,0,0
US,Georgia,3/25/2020,19:33,5,0,0
US,Michigan,3/25/2020,19:33,0,0,0
US,Montana,3/25/2020,19:33,0,0,0
US,North Dakota,3/25/2020,19:33,0,0,0
US,Texas,3/25/2020,19:33,0,0,0
US,Texas,3/25/2020,19:33,0,0,0
US,Virginia,3/25/2020,19:33,3,0,0
US,Minnesota,3/25/2020,19:33,1,0,0
US,Idaho,3/25/2020,19:33,0,0,0
US,Georgia,3/25/2020,19:33,8,0,0
US,Wyoming,3/25/2020,19:33,0,0,0
US,Nebraska,3/25/2020,19:33,0,0,0
US,Kansas,3/25/2020,19:33,0,0,0
US,Georgia,3/25/2020,19:33,0,0,0
US,Oklahoma,3/25/2020,19:33,1,0,0
US,New Hampshire,3/25/2020,19:33,21,0,0
US,Arizona,3/25/2020,19:33,2,0,0
US,Kansas,3/25/2020,19:33,0,0,0
US,North Carolina,3/25/2020,19:33,0,0,0
US,Tennessee,3/25/2020,19:33,0,0,0
US,Colorado,3/25/2020,19:33,2,0,0
US,Utah,3/25/2020,19:33,0,0,0
US,North Dakota,3/25/2020,19:33,0,0,0
US,Vermont,3/25/2020,19:33,0,0,0
US,Michigan,3/25/2020,19:33,3,0,0
US,Montana,3/25/2020,19:33,0,0,0
US,Arkansas,3/25/2020,19:33,3,0,0
US,Indiana,3/25/2020,19:33,3,0,0
US,Kansas,3/25/2020,19:33,0,0,0
US,Kentucky,3/25/2020,19:33,0,0,0
US,Louisiana,3/25/2020,19:33,1,0,0
US,Minnesota,3/25/2020,19:33,0,0,0
US,Nebraska,3/25/2020,19:33,0,0,0
US,New Mexico,3/25/2020,19:33,0,0,0
US,North Dakota,3/25/2020,19:33,0,0,0
US,Oklahoma,3/25/2020,19:33,0,0,0
US,Oregon,3/25/2020,19:33,1,0,0
US,South Dakota,3/25/2020,19:33,0,0,0
US,Washington,3/25/2020,19:33,27,1,0
US,West Virginia,3/25/2020,19:33,0,0,0
US,Wisconsin,3/25/2020,19:33,1,0,0
US,North Carolina,3/25/2020,19:33,1,0,0
US,Michigan,3/25/2020,19:33,0,0,0
US,Kentucky,3/25/2020,19:33,0,0,0
US,Kansas,3/25/2020,19:33,0,0,0
US,Texas,3/25/2020,19:33,0,0,0
US,Washington,3/25/2020,19:33,1,0,0
US,Kentucky,3/25/2020,19:33,0,0,0
US,Texas,3/25/2020,19:33,2,0,0
US,Virginia,3/25/2020,19:33,0,0,0
US,Kansas,3/25/2020,19:33,0,0,0
US,Nebraska,3/25/2020,19:33,0,0,0
US,Kentucky,3/25/2020,19:33,0,0,0
US,Wisconsin,3/25/2020,19:33,1,0,0
US,Wisconsin,3/25/2020,19:33,0,0,0
US,West Virginia,3/25/2020,19:33,0,0,0
US,Alabama,3/25/2020,19:33,0,0,0
US,Arkansas,3/25/2020,19:33,1,0,0
US,Georgia,3/25/2020,19:33,2,0,0
US,Illinois,3/25/2020,19:33,0,0,0
US,Indiana,3/25/2020,19:33,0,0,0
US,Iowa,3/25/2020,19:33,0,0,0
US,Mississippi,3/25/2020,19:33,0,0,0
US,Missouri,3/25/2020,19:33,23,3,0
US,New York,3/25/2020,19:33,4,0,0
US,North Carolina,3/25/2020,19:33,0,0,0
US,Ohio,3/25/2020,19:33,3,0,0
US,Pennsylvania,3/25/2020,19:33,2,0,0
US,Tennessee,3/25/2020,19:33,7,0,0
US,Virginia,3/25/2020,19:33,0,0,0
US,Arizona,3/25/2020,19:33,0,0,0
US,Virginia,3/25/2020,19:33,0,0,0
US,Kentucky,3/25/2020,19:33,0,0,0
US,South Carolina,3/25/2020,19:33,50,0,0
US,Kansas,3/25/2020,19:33,0,0,0
US,South Carolina,3/25/2020,19:33,2,0,0
US,Oklahoma,3/25/2020,19:33,0,0,0
US,Texas,3/25/2020,19:33,3,0,0
US,South Dakota,3/25/2020,19:33,0,0,0
US,Mississippi,3/25/2020,19:33,2,0,0
US,North Dakota,3/25/2020,19:33,0,0,0
US,Texas,3/25/2020,19:33,2,0,0
US,Illinois,3/25/2020,19:33,1,0,0
